,"(0, 0)","(0, 1)","(0, 2)","(1, 0)","(1, 1)","(1, 2)","(2, 0)","(2, 1)","(2, 2)"
 0X| 0 |X0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0X |   |0 X,-3.6,-2.888890235070348,0.0,0.0,0.7820741533644804,0.0,-3.3294103007272957,3.742682973313958,-5.4338721796136955
 0X|X  |X 0,-3.6,-2.7648018590664467,-4.277091077173804,-4.748251696031681,6.699458341318882,0.0,-2.0,0.0,-2.0
X  | 0 | X ,-2.570481425585899,4.479073550997844,7.173912828836961,6.770153415595934,-2.516420969249876,8.973625469560098,6.662116842198492,-2.51494713003721,4.56682643204617
X X| 00| X ,-4.533839277868253,4.632575658029828,-3.6,2.0,-3.7384043535049076,-3.295659124953799,0.0,-4.908125902304907,-4.5986816
 X0|0X |   ,-4.304,-2.0,-4.7093016482793475,-4.833792000000001,-2.0,-1.6960000000000002,-1.6,0.660524419895296,-0.7054400000000002
0X0|0X | X ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
  X|00X|X0 ,-1.1105670057984,9.980657186886166,-1.2559733642516284,-1.0434656701280156,-2.23785088,-0.47532042061662927,-0.7535583952863385,-2.0,2.128432896
   |XX | 0 ,-3.3757883525893817,-3.130306322481167,-2.840623380657031,-7.467507561197041,-6.7631503576739185,0.21145110404227818,-2.5988705309687807,-8.278445573275398,-1.1142675636897725
 X |XX |00 ,-0.2642317470560158,-0.4538911617466057,-2.0,-1.1138486804090808,-1.5801396856903487,0.0,-0.5760717721385382,-1.4731091666184342,9.993661746998859
   |X 0| X ,2.1311208004558972,0.5928036129469045,2.3940870139152017,-4.088111493685868,1.7956785406163254,-3.3896881481401127,0.360425542144,-4.8297830754959525,7.5055513419072195
X  |X 0| X0,-1.38171289247744,-2.0,9.907766279631453,-1.2754417576519863,-2.5241757630464,-0.5162915108700241,2.9489529942016004,-0.1668503069687809,-2.029267357168016
X 0|X 0| X0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 0 |  X| X ,9.409400796207333,-1.9110973266717253,6.637708018394362,2.7343805213746513,2.9656353167910403,-2.235558404002857,2.1622640146239562,-1.4763156467617353,1.6072763662534975
 00|  X| XX,9.999776992548014,-0.7124469427566518,-0.18356288371097593,-3.004,-0.4782399999999998,-1.8677782246237178,3.266608896,-1.3989401075933028,-0.4018790512113489
  X|   |0  ,7.847708208913434,2.6190498874757266,-2.1664808514273446,6.673607714007638,6.9698906195304975,2.678739543267444,-2.0830277341061145,4.657666003549133,8.036686962765037
0 X|  X|   ,-2.9801517542728613,-1.5628634979208171,-2.383355414496263,3.9860150245397765,7.956901173238072,-2.8549783563813635,5.1185272760878755,0.11277845974299744,4.461895915126865
0 X| 0X| X ,-2.4460676590557644,0.044534339564523684,-2.9547787092494766,5.560455747555146,-2.7497557265053167,-1.524345150715512,-2.2888056832,-4.021524406870025,9.997923081256586
   |   |0X ,7.73855703256031,5.359250980780227,4.6847392112177335,9.38637665164863,9.446804941904809,5.943156016132112,-1.0499886000300445,-1.0701401903356393,4.005834917125544
X  | 00|X  ,-0.5163579147068027,3.72711199171328,4.280949839882059,9.999999999999996,-0.5196497387567349,-0.535901654242898,-0.5019575684711818,8.493660967778151,3.786473529578618
X  |X00|X 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 XX| 00|   ,8.964821572020995,-0.5016313087261745,-0.5054327339357882,9.999999999999996,-0.5071216277389504,-0.5154333218328677,4.589637592711114,6.835354993245148,6.310650446525406
 XX|000|   ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
   | 0X| X ,7.313611855703237,5.179995069486741,7.665275589490432,5.030275752066538,-2.153643080869941,-1.6620572147300947,6.125968359672877,-2.0626398752936197,7.164735258109745
  0| 0X|XX ,-1.2373924884779188,-2.0,-4.880000000000001,-2.0,-3.86998528882431,-2.0,-2.0,-3.334178132819906,0.19229627260927995
  0|00X|XXX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XX |0 0|   ,-2.09845888,-2.548702138695025,0.684,-3.145282357248,9.774820018631475,-2.8695806889984,-2.88,0.304,-2.0
00 |   | XX,-0.7607156422359365,-0.6378591980896052,9.999990192028537,-3.08544,-0.06913809743872035,1.837019911724237,4.47737601024,-0.42748882203469923,-1.1134531722412435
X0 | X |X 0,-3.6,-3.9800000000000004,-2.002432,-2.32306688,-3.9800000000000004,-5.904000000000001,-2.0,-3.6,-3.5543696000000002
X0X| X |X00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0X |   | 0X,-2.0,-2.0,0.0,0.9876060160000002,0.0,0.0,4.640279162085966,-5.330573757044326,-1.7970544640000001
 X | 0 |0 X,4.7676899738493415,-0.4941588234051778,9.999999999999577,8.41071649733772,-0.5101415713922276,7.598706410212037,-0.49221097688029414,5.250639895234588,-0.48067155663094885
 X0| 0 |0 X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 0 |X X|0  ,1.8366233702400003,-3.6,4.338751114106621,-2.9315577384335096,0.684,-2.6395131360759176,-5.353428741572566,0.0,0.0
 X0|X  | 0 ,0.901630054348342,-6.795770128505458,-1.9049054073366527,-1.9538855712,0.0,0.0,0.0,-2.0,1.277408
 X0|X  |00X,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0
XX0|X 0|00X,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0
 X |X 0|   ,2.664467304261014,-4.450711594351615,5.60448138336316,-3.2186642338476243,3.672231176760896,-4.9496451381523165,0.38364191999999997,0.519979732992,7.3201778374628175
0XX|X 0|   ,-4.085532134819928,-4.706838438809082,-2.9400500549735282,-3.6,0.0,-1.606466383835554,-0.409748224,0.0,6.375669501388171
 0X|XX |0  ,-2.25299726336,-2.0,-2.0,-3.6940445103923203,-4.97995913439232,-0.49497110732800004,-4.9709802619904,-3.6,-0.8459169812480001
 0X|XXX|00 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 X | 0 |X0X,-1.7072634518266807,-4.977375256176048,-0.7501667119104001,1.1691547157583533,-5.228868250650403,6.8712886671148325,-6.012775074751742,-3.9799501050650514,-5.253066331344158
X00| X |   ,-4.880000000000001,-4.880000000000001,-5.685883200604611,-0.7930841788702718,-5.498740800604611,2.3717967360000003,-1.7954880512,-0.38,1.0693634303991808
X00|XX | 0 ,-3.6,-2.0,-3.6,-2.0,0.0,-3.6,0.0,0.0,0.0
  0|   |XX ,1.50020572418601,2.2193572713975374,-1.715334702940995,-1.6845092393659813,-1.4348444931845985,3.964848474305601,-1.6189353873402212,-1.5296748236819806,9.165363525714186
X 0|0  |XX ,-4.818211062931489,-2.0,-6.630818933248,-3.553792,-3.2531545285663968,-2.304,-4.9405471514743535,-3.698098618003105,6.047269697990763
  X| X |00 ,2.58186489856,1.8708160000000003,-1.2241290368778348,3.1556754534400002,-1.8009788728402811,0.21030841600000005,-1.5981533086928492,-0.43975781365669253,9.999976054757173
   | XX|00X,-2.4052427096063997,-4.880000000000001,-4.6240000000000006,-3.1622399999999997,-5.26,-3.9800000000000004,-3.66129248,-2.0,-2.0
X0 |  X|0  ,-2.889453854208,-4.169453854208,2.972149370094223,0.0,2.6031592960000003,-3.768127607969022,-2.547363091968,0.0,0.43776000000000004
X0 |0XX|0  ,-2.0,-2.0,-1.4828826381359514,-3.6,0.0,-2.0,0.0,-2.0,0.0
0  |XX0|0X ,-3.6,1.8635200000000003,0.0,0.0,-2.0,-1.6459312000000001,0.0,0.0,-2.0
 X |0  |  X,7.3928489142683755,-2.3124385919273776,1.1155457058819604,-3.0827037529326833,8.290792468415674,4.194712110112744,7.946041303221404,1.1859254969518371,-2.702101827538148
 XX|00 |  X,1.7836456179481353,-2.242319959719216,-1.1501318251827768,-4.1980736,-0.4421916802539617,9.998936617603372,-4.225792,-4.156161845575024,-1.0049414853535694
0XX|00X|  X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 X |0  |X  ,1.9797095292460276,-2.4095847160559813,1.608836428314921,-3.1717041390900524,4.234380045834257,6.7090602942962985,-2.9422402584422556,1.7772180594447637,0.8948204714717938
XX |   |X00,-3.6,-2.0,-1.56224,0.0,0.0,1.12176,0.0,-3.6,-2.0
XX | X0|X00,-2.9160000000000004,0.0,6.7232,0.0,-2.423072,-1.7364799999999998,0.0,0.0,-1.316
XX0| X0|X00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 X |  0|X 0,0.0,-0.15348024557502493,9.952776335171304,0.684,0.0,-1.7914074738822834,-2.729480245575025,0.0,0.0
 0 |X X|   ,2.0888627567136955,-3.5121749184554214,4.609451378737136,-2.737964651012896,8.815574589824115,-3.4209387635478827,-0.03321257738239991,-2.81474048,-1.4951511347305964
 0 |X X| 0X,-2.0,-4.108281088000001,0.0449863168000002,-3.202884864,9.718525023289343,-1.236200491008,-2.0,-1.0576056831999998,0.0
 X |X  |  0,5.6740436718820755,-1.3087810113303935,9.222520242099733,-1.5701107246279906,8.171800605313878,7.568891571027986,6.221367963212038,3.0569723164792837,-1.3542075819675283
   | 0 |X X,-3.929995483873098,3.276618524057442,-2.6321411703155277,4.425786915152083,-1.4957582823260633,1.1034376490026743,-1.9452545077116938,8.701551620725594,-1.6434451351419732
0 X| 0 |X X,-8.352481605649874,-3.859475157805615,-8.772580261490244,-5.643067760639999,-9.060424570531813,-5.20585738495432,-9.945426088163327,2.8447387048476527,-8.782218756359132
00X|X0 |X X,-0.9523187103623417,-1.457777147585322,-2.01912842052568,-1.0111772591570314,-1.4502078787116202,-7.37856,-1.167472448831139,9.999651550856273,-0.6075171716911012
00X|X00|XXX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 X0|   | X ,1.0459304634898974,-1.3156347225895384,-1.2340320001946767,0.11222484444750513,9.331533284203724,0.42111935837696013,5.1951806039136645,-1.174511195692162,5.986749459016525
0X0|   | XX,-4.631676259627807,-5.907770048558496,-2.802421777460068,-2.8451055085875305,-4.880000000000001,-3.26,7.852616168898032,-3.2546163584,-4.31840027392
0X0| 0X| XX,-1.1236222876101403,-1.3155144196782875,-1.2737766240932953,-7.37856,-1.1019881362165296,-1.1154130652258705,9.99999215362283,-2.089019404374935,-1.9989577240329652
X 0|  X| 0 ,-2.0,2.3314947788800002,0.0,0.0,1.888784379603185,-3.809335318016,0.38,-3.86131599104,0.0
X 0|0XX| 0 ,-2.0,-2.0,-3.6,-2.0,0.0,0.0,0.0,0.0,0.0
X00|0XX| 0X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X  |0  |X0 ,-2.6330639754368477,5.089136971385012,0.0,-4.588312,1.8572158035399804,0.5472,-1.4370710400000002,-1.9278,0.14659488
   |0  | X ,7.509900101793503,2.514878738772928,2.7206127044125066,-1.020984922267754,9.489526716139753,8.363549009529692,9.360167640215117,-1.0253645353069283,5.085909463261955
 0 |0  | XX,5.823417423872,-3.6,0.684,-1.87004,0.684,-2.0,1.5814080000000001,-1.5627568,-3.6
   |0X | X0,-1.28,0.12921697535999999,-0.37523881596927994,-1.98307308544,-4.86307308544,0.0,-1.102592,-3.586458468352,-2.0
0X |0X | X0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 X |X  | 0 ,2.1267161086621718,-3.282815054737921,0.08317440000000001,-3.221612235335626,2.720564606200307,0.56702114048,9.362827938557867,-2.5738510757754733,3.086419678138358
 X0|X  | 0X,-0.1368,-2.0,-3.6,-2.0,2.6882056278016004,0.0,0.0,-2.0,-1.489240930717696
 0 |X  | X ,9.10401997937628,-1.884004380587759,7.39546599598233,-2.218457866045744,3.6914287313826373,0.7787625027745431,1.3898262870023912,-3.2377687835864264,2.1663521823726866
X  | 0 |XX0,-3.3748510575519797,-3.8837452800000003,-7.37856,7.09507023414089,-4.832199944661552,2.035732792104321,-3.23613191539339,-3.50746848,-5.008095712287105
X0 |X0 |XX0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0  |X X|  0,-2.7363136,-2.0,1.7059264,-0.7113573478622823,9.5601953488896,-1.4454607086387201,0.38,-0.5960000000000001,-2.389857198620672
   | 0X|  X,5.263371923877176,2.087773934588776,9.226187300264781,0.9360538548785842,-1.8425091955462718,-1.7379722593114406,6.587575381769586,1.2337552444987594,-1.8810005214408911
X0 |   | X ,-6.982455337903541,-6.628518392136002,1.36808301637146,-0.5287828837047324,2.5927335229744624,0.3257417379941515,0.6059040259419668,-6.491171357259567,-0.029063072399360013
X0 |0  | XX,-5.555032000000001,-5.564,-3.6,-3.6,-3.6,-1.9527999999999999,-2.0,-2.0,-2.0
0 0|X  |XX ,-0.9761670454351318,9.999999999332504,-0.7860402889849558,-0.7528723433896047,0.46114645867395687,5.627425015538515,-0.5986917441807093,-0.9646756454882034,7.461982695594166
 X0|XX |  0,-4.456505757168015,-1.8323557793055507,-0.48905805786273326,-0.755854897760012,-0.7432931018998314,9.99999215362283,-6.36583366656,-1.4191075839999998,-0.4909710758844774
0  | X |X0 ,-2.9391587277824,-0.19807359999999985,3.47811195904,0.0,-4.880000000000001,0.0,-3.6,-4.3385300352,-2.0
0  | XX|X00,-2.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,0.0
   | X0| X ,0.05596069907448331,-0.5505465488013526,-2.376351551919394,-2.7921866172497922,-7.222739827050766,-7.2500580745331415,-4.8313559040000005,-7.076149807493711,-1.1697283164913106
   |0X0| XX,-4.880000000000001,-3.3280000000000003,-3.6,-3.6,-3.9800000000000004,-2.0,-3.6,-2.0,-3.9154
0  |0X0|XXX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0  |X X|0  ,-2.0,0.5543744,0.0,-2.6401430512894937,8.57569808073903,-1.9890256000000002,0.0,0.0,0.0
0 0|X X|0X ,-2.0,4.880000000000001,-2.0,-2.0,2.0,-2.0,0.0,0.0,0.0
X  | 0 |X  ,-1.5314143999530905,5.615025326506954,1.1140861196766778,6.404863527118646,-1.9486019140496513,4.193278342763616,-2.0742697250414377,2.402223025967392,0.10309684268484243
X  | 00|X X,-1.9693092800563547,-4.4217687572480004,-4.768180322664035,9.975821483607708,-0.3483934393624484,-0.7170441552560193,-0.7758729919175738,-0.6903299877109756,-1.316008757248
XX | 00|X0X,-2.0,-2.4561472,-2.0,9.718525023289343,-0.631939125575025,0.0,-2.0,-1.753480245575025,0.0
  X|  0|X 0,-0.8204890111999998,-2.0,-2.0,-2.0,7.9636928006462515,-0.728776916194573,-2.070986580071693,-1.4502860800000001,-3.3198661401600003
 XX| 00|X 0,9.962221068137044,-3.18401094656,-1.4255911877337182,3.6,-0.13422735716801562,-3.107939584,-2.166154883710976,0.9272,-0.4119279711055772
X  | X |0  ,-3.780618876195382,-0.18543508967322422,-2.137798300027313,-2.2538261678347693,-4.140944317283583,-0.9427499964709165,-4.085784620003304,-2.1254036155430427,7.761567423369768
XX0| X |0  ,-7.44104527885328,-5.90924883160187,-8.14896,-4.880000000000001,-6.337363101935903,-5.6992,-3.9800000000000004,-4.304,4.198090679012059
X 0|   |X  ,-7.688628671569618,-4.249293436125129,-7.6323883965478565,2.656238973430874,-2.514630132035398,2.76757439729018,-8.355644344068184,-1.0539479211497451,2.751874930295649
 00|X X| X ,9.855884811924145,-0.5823299877109759,-0.49845887999999994,-2.6576810496,3.2602489942016004,-0.1273818857344125,-0.3856056832000001,0.0,-2.0
0 X| X0|   ,-6.129455987178538,-1.9402475110399997,-4.023216678766675,-1.6,-3.6,-3.4020965160159236,4.453603770646693,-3.4216684748799997,0.0
0 X|XX0|  0,-2.0,-2.0,0.0,-2.0,0.0,-4.880000000000001,0.0,0.0,0.0
XX | 0 | 0 ,-2.021453293951873,-2.069940451296457,8.668479323697571,4.111007099062736,-2.0567828852145973,-0.13175830870102268,3.5770120076926606,-2.0201239538941467,-0.6524230823190671
   |XX0|0  ,0.6880705385742294,0.0,1.4039930377216001,-3.31717107354112,-5.58736992154112,-2.0,-3.5577485600000003,0.0,0.38
 0 |XX0|0X ,4.743755732992001,0.0,0.38,0.0,-2.0,0.0,0.0,0.0,0.1368
   |XX |0 0,-1.6,0.9272,-3.3568000000000002,0.0,-3.6488000000000005,0.0,-0.30401094656000005,9.31280523264,-2.612
   |XX |000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0 X|   | X0,-2.0,1.9447488000000002,-4.500886464000001,0.0,0.0,3.9568326291455995,0.0,-1.630497728,-2.685558281728
00 |   |XX ,-0.566459979391555,-0.8387057083612434,9.999999999976515,1.7189319295999999,1.8383042225107888,-1.6292922567680002,-0.6092633255497656,-0.8650762322185679,3.4919872
00X|0X0|XX ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X  | 0 |X 0,-4.276813129302851,2.77680923329535,-3.7718329907790467,8.570753579947382,-3.6680962481790376,4.793528995262109,-3.857866076080244,2.6659768757969537,-3.41060774860808
X X|00 |X 0,-1.3229939887803726,5.50103054899939,-1.656490285869644,-1.0265442670889706,-3.72190550858753,9.997923081256586,-2.0,-7.036527615999999,-1.0886469820429032
X  |   |0X0,-4.174616345412858,0.0,0.0,0.057058562560000005,5.732080243905445,0.12996000000000002,-2.6896521311391153,-3.6,0.0
X  |X0 |0X0,-3.58556,4.401270771384976,9.998338465005268,-1.5277699536280356,-2.2624603121356612,0.1368,-0.5153374963783486,-1.7668503069687809,0.0
 0 | X | 0X,5.528056031497105,-3.028109826168735,0.38,0.0,-1.5345091472384,0.0,-3.6,-3.36814304256,0.0
X0 | X |00X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
  X|   |X 0,2.4184350003699575,-1.3976213457070623,-3.823263753543041,1.6526747604918273,7.020821133453131,-0.20931772348825586,-3.5616208445520163,-2.4086917098496,-4.444454765848892
0 X|X  |X 0,-0.5105784007903766,2.1534513160766613,-0.5163008166172197,-0.5198638268051428,9.999999990286657,0.7916159701981598,-0.5033232261788594,0.22118522880000002,-0.38002016850431203
0 X|X X|X00,-2.0,-4.880000000000001,-2.0,-3.1740736,8.65782272,-3.300840704,-1.2770071040000002,-2.0,-2.6728
   |  X|00X,-1.6,-1.28,0.684,0.0,1.8726181142655876,-2.0,-2.0,-6.968162722226474,0.0
 X | 0X|00X,2.7474982400000005,-0.8011878476181883,9.999908656147667,-3.8582136832000007,-0.9833290970234462,-0.2456027163908514,-0.9092197368438841,-0.7897000070908989,-0.31186150678198093
XX |00X|00X,0.0,-0.41876710400000017,8.926258176000001,-0.8782399999999999,-1.0728,-0.3550136832,-1.7147671040000003,0.0,-1.316
XX0|00X|00X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X  | X | 0 ,-4.851382000766802,-0.0662417339258294,-0.6318162332102548,-0.01863405025279996,-5.63987878250558,-3.0264520704,1.0405270694267847,-7.0703265917518285,5.770533234196793
X  |0XX| 0 ,-3.6,-2.0,-1.56038528,-3.6,-2.0,-2.0,-2.0,-2.0,1.69598905344
XX |0XX| 00,-2.78712448,-3.5675245465599996,-0.4,-2.0,-3.6,-2.0,8.926258176000001,0.0,-3.6
0X |0 X|X  ,-5.590971097031509,-6.029725175717684,-1.2948045411708493,-6.299621306458921,5.1620078518337795,-5.193528062995755,-5.503930251721503,-0.300308224,-1.05716
X0X|   |  0,-5.153815676596224,-3.3484020608000002,-2.969111276826624,0.0,0.0,0.030035200000000012,4.416431688239617,0.0,0.0
X0X|   |0X0,-2.0,-4.8114966400000005,-3.574008,1.0375995076608,0.0,0.0,-2.0,-3.3613613095444483,-2.0
X  |  X| 00,-1.6923427688447998,0.4007936,0.0,0.0,0.0,-3.2350136832,9.81985601490518,-1.4927841571825256,0.0
 X | X | 0 ,3.1869420062966807,-2.5957542527053192,1.9997287071364882,1.9262834865484795,-3.561207354855057,0.8152015885312,8.678993752771397,-2.583857598771583,2.569251780071424
 XX| X |00 ,4.92690018492416,-0.41108620113150207,-2.4856346423872013,0.15743180800000012,-1.3370179894951713,-2.976,-1.642733268201561,-1.2707842677783419,9.999319435266157
0X |X  |  0,-4.502073600000001,-0.5980736000000001,3.3911272959999996,-1.583907637248,9.774820018631475,0.0,0.43776000000000004,3.231983511650304,-0.8334725632000001
 0 |  0|X X,-3.011301597135404,-3.6,-0.5382399999999998,-1.28,7.296810943218241,-2.0,0.0,0.0,0.0
   | 0X|X0 ,8.944554294297287,9.999999999999996,7.20486954948014,8.926232328450517,-0.5658060819707765,-0.5044055709037083,-0.6170310716694667,-0.5703266707082658,8.588870603804851
 0 |X  | X0,6.12763603517235,-1.577309732352,2.4569280000000004,-6.229481869508071,1.083297011716096,0.0722,0.17616800000000002,-1.6339385697536,-2.0
00X|X  | X0,-3.5070064,-1.492901949894656,-3.4954544,-1.492901949894656,0.0,3.38321808023552,0.8460762624,-4.7331093888,0.0
 X |0  |0XX,9.999908656147667,-0.6486872189319619,-2.92816,-0.3843827290224086,1.5814080000000001,-2.2972736000000005,-0.7885363437149744,-1.1800305353808151,-1.272632331649667
 X0|0 X|0XX,6.7232,-2.0,0.0,-0.8782399999999999,3.6,-0.8782399999999999,-0.8782399999999999,0.0,-1.0728
   |0 X| X ,9.400840048459083,2.8067155453810027,0.199461637632,-1.9921578525146337,3.901309966653235,-2.0081266111578895,7.292013725299516,-2.1007320849421176,0.33093398333030394
X  |0 X| X0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XX |0 X|0X0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-3.6,0.0,0.0
XX0|   | 0 ,-2.0,-2.0,-1.769229909114848,0.0,7.9276987998433635,0.0,0.9272,0.0,0.0
0X |X  | 0 ,-3.6,-4.346298274671207,0.12996000000000002,-6.618885744851559,0.0,0.6874421685540607,0.29642395033600005,0.0,4.595153511424328
0X0|X  | 0X,-3.6,-2.0,-2.0,-3.6,0.680411001473019,0.0,0.0,0.0,0.0
 0 | 0X| XX,-3.6,-3.6,-4.529792,-3.3280000000000003,-5.080032,-5.080032,-2.0,-2.0,-2.0
0  |X 0|XX ,-2.8344691436544,-4.6240000000000006,0.2679127791778164,-3.1897483819017505,-0.19807359999999985,-3.5278,-3.239653008197384,-2.020423616945159,8.841392830909317
00 |X 0|XXX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
  X|  0|0X ,0.0,0.0,-2.641428344788731,0.7154944000000001,6.545531155588507,-2.0,0.0,-3.532365009495859,0.0
  X| 00|0XX,4.752580964262984,0.7541413392384,-3.5232716159999997,3.6,-3.476213861178909,-2.15250303087253,-4.219152345120354,-4.588834956677099,-3.671570398808749
 0X|X00|0XX,1.8900488372224,-3.524,-2.0,-4.094196161855488,-5.163011310239744,-4.25475515260928,0.0,-5.2836935274496,-4.20304652115968
X  |X 0|   ,-7.865861302172293,-0.45466400000000007,3.68497627141723,-6.353287492351794,-0.5534649435783168,-7.347805875281348,3.9274845364536866,-2.4954435072,-0.8787681873708262
X X|X00|   ,-5.557902760038401,-2.382592,-6.52156220803072,-5.4272,-3.9800000000000004,-6.464707013139661,-3.088326044774564,-3.6,-3.024
